,ID,Nome,Empreendedor,CPF_CNPJ,UF,Município,Latitude,Longitude,Posicionamento,Categoria de Risco - CRI,Dano Potencial Associado - DPA,Necessita de PAEBM,Inserido na PNSB,Nível de Emergência,Status da DCE Atual,Status da DCO Atual,Tipo de Barragem de Mineração,A Barragem de Mineração possui outra estrutura de mineração interna selante de reservatório,Quantidade Diques Internos,Quantidade Diques Selantes,Cluster
711,8413,Barragem Cruz de Malta,Indústria Carbonífera Rio Deserto Ltda,83286500000169,SC,TREVISO,-28°28'23.000'',-49°27'29.000'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
712,8267,Bacia A,CARBONIFERA METROPOLITANA S/A,83647917000100,SC,TREVISO,-28°29'31.600'',-49°27'37.000'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
713,8268,Bacia B,CARBONIFERA METROPOLITANA S/A,83647917000100,SC,TREVISO,-28°29'38.900'',-49°27'36.100'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
714,9564,Bacia de Acumulação A,CARBONIFERA METROPOLITANA S/A,83647917000100,SC,TREVISO,-28°28'59.020'',-49°27'04.040'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
715,9565,Bacia de Acumulação B,CARBONIFERA METROPOLITANA S/A,83647917000100,SC,TREVISO,-28°28'56.790'',-49°27'04.780'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
716,9566,Bacia de Lodo,CARBONIFERA METROPOLITANA S/A,83647917000100,SC,TREVISO,-28°28'53.410'',-49°27'07.510'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
717,9582,Bacia de Acumulação de Efluente Tratado,CARBONIFERA SIDEROPOLIS LTDA,83852137000100,SC,URUSSANGA,-28°27'23.190'',-49°22'13.980'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Cava com Barramento Construído,Não,0.0,0.0,1
718,8860,Bacia de Acumulação 01,CARBONIFERA SIDEROPOLIS LTDA,83852137000100,SC,URUSSANGA,-28°27'13.000'',-49°22'13.000'',Sul do Equador,Baixa,Alta,Sim,Sim,Nível de Alerta,1º Campanha 2024 - Atestado,1º Campanha 2023 - Não Enviado,Barragem/Barramento/Dique,Não,0.0,0.0,0
719,9120,Bacia de Finos da Mina do Recreio,Copelmi Mineração Ltda,33059528000195,RS,BUTIÁ,-30°08'44.381'',-52°00'13.591'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,2
720,9439,Barragem CBC,Companhia Brasileira do Cobre,87678207000106,RS,CAÇAPAVA DO SUL,-30°55'11.200'',-53°25'04.950'',Sul do Equador,Média,Média,Não,Sim,Nível de Alerta,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
721,9121,Bacia de Finos da Mina do Cerro,Copelmi Mineração Ltda,33059528000195,RS,CACHOEIRA DO SUL,-30°23'10.327'',-53°02'37.439'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
722,9154,P1-1,COMPANHIA RIOGRANDENSE DE MINERACAO CRM,92724145000153,RS,MINAS DO LEÃO,-30°07'51.700'',-52°03'07.000'',Sul do Equador,Alta,Média,Não,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Enviado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
723,9081,MNP-01,Mineração Nova Petrópolis Ltda.,16785060000105,RS,NOVA PETRÓPOLIS,-29°20'48.000'',-51°11'30.000'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Cava com Barramento Construído,Não,0.0,0.0,1
724,9174,Bacia B-2A,VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°15'41.600'',-57°31'42.800'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
725,9175,Bacia B-2B,VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°15'41.600'',-57°31'42.800'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
726,9176,Bacia B-3,VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°15'44.700'',-57°31'42.300'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
727,9177,Bacia B-4,VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°15'43.500'',-57°31'40.500'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
728,9178,Bacia B-5A,VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°15'44.400'',-57°31'40.000'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
729,9179,Bacia B-5B,VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°15'45.000'',-57°31'39.400'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
730,9181,Bacia B-9,VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°15'55.000'',-57°31'35.800'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
731,9186,Barragem Sul,VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°12'19.900'',-57°38'07.100'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
732,9168,Gregório,MINERACAO CORUMBAENSE REUNIDA S.A.,03327988000196,MS,CORUMBÁ,-19°13'28.008'',-57°33'35.925'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
733,9180,Bacia B-8,VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°15'52.800'',-57°31'37.400'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
734,9182,"Bacia S""""",VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°15'39.500'',-57°31'43.600'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
735,9351,Baia 4,VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°12'01.263'',-57°38'21.980'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
736,9164,Bacia 05 Alto da Serra,MINERACAO CORUMBAENSE REUNIDA S.A.,03327988000196,MS,CORUMBÁ,-19°11'30.625'',-57°36'49.613'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
737,9272,Bacia 02-03 Alto da Serra Mn,MINERACAO CORUMBAENSE REUNIDA S.A.,03327988000196,MS,CORUMBÁ,-19°11'26.914'',-57°37'00.111'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
738,9183,Barragem B-6,VETRIA MINERACAO S.A.,10228340000128,MS,CORUMBÁ,-19°15'45.700'',-57°31'37.400'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
739,9676,ARENAL,COOPERATIVA DE MINERADORES E GARIMPEIROS DA REGIAO DE ARIPUANA - COOPEMIGA,36084594000103,MT,ARIPUANÃ,-10°07'24.610'',-59°28'29.000'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
740,9980,LIPINISKY,william monteiro lipinisky ,***055303***,MT,CARLINDA,-09°47'40.150'',-55°47'54.150'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
741,9246,Barragem T04,Valdinei Mauro de Souza,***568360***,MT,CUIABÁ,-15°33'30.000'',-55°48'10.460'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
742,9783,Barragem TB ,COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO,26729643000164,MT,CUIABÁ,-15°30'38.230'',-56°02'51.970'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
743,10033,PURO OURO,VALGNO DE MATOS TINOCO,***065508***,MT,CUIABÁ,-15°33'22.230'',-55°50'46.460'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
744,10054,VALE DO OURO,Rodrigo Moraes Fiacadori,***998455***,MT,CUIABÁ,-15°55'10.660'',-56°26'50.047'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
745,10058,Barragem MSJ ,COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO,26729643000164,MT,CUIABÁ,-15°29'31.338'',-55°56'20.832'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
746,9844,Barragem Serrinha,SERRINHA GOLDMINE LTDA,42451000000158,MT,CUIABÁ,-15°30'14.430'',-56°01'14.430'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
747,10241,KIN T01,Mineração Aricá Ltda,14684662000132,MT,CUIABÁ,-15°33'25.800'',-55°48'54.240'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
748,9005,CASA DE PEDRA,MINERACAO CASA DE PEDRA LTDA,80336233000107,MT,CUIABÁ,-15°33'36.600'',-55°47'33.600'',Sul do Equador,Média,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
749,9022,BARRAGEM T02,Euler Oliveira Coelho,***878978***,MT,CUIABÁ,-15°33'42.540'',-55°49'21.340'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
751,9773,BARRAGEM JVR,JOAO ROBERTO CARDOSO,***352235***,MT,CUIABÁ,-15°32'02.460'',-56°03'02.290'',Sul do Equador,Média,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
752,8877,Rejeito,Vantage Brasil Mineração Ltda.,08222734000127,MT,JUÍNA,-11°18'48.229'',-59°05'10.553'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
753,9743,Barragem  LVR,VYACHESLAV RYSIN,***033456***,MT,JUÍNA,-11°27'48.021'',-58°56'18.673'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
754,9775,Barragem  LVR,L V R COMERCIO E EXTRACAO MINERAL LTDA,05797877000179,MT,JUÍNA,-11°27'48.021'',-58°56'18.673'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
755,9717,SERRA,COOPERATIVA DE EXTRACAO DE METAIS E PEDRAS PRECIOSAS DE PONTES E LACERDA-MT,21046611000140,MT,VILA BELA DA SANTÍSSIMA TRINDADE,-14°41'39.584'',-59°43'44.833'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
756,8538,Dique de Finos,MINERACAO APOENA S.A.,10302599000171,MT,VILA BELA DA SANTÍSSIMA TRINDADE,-14°50'57.620'',-59°39'29.210'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
757,9251,Cabeceiras,MINERACAO APOENA S.A.,10302599000171,MT,VILA BELA DA SANTÍSSIMA TRINDADE,-14°50'09.557'',-59°40'08.728'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
758,9250,Casarão,MINERACAO APOENA S.A.,10302599000171,MT,VILA BELA DA SANTÍSSIMA TRINDADE,-14°51'08.697'',-59°39'16.087'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
759,9007,BACIA DE REJEITO MINERGOLD,Marcelo Busnardo EPP,27390991000112,MT,NOSSA SENHORA DO LIVRAMENTO,-15°41'47.500'',-56°20'02.100'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
760,9492,MANÉ,Manoel Rodrigues Gimenes,***157070***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°48'41.050'',-56°23'24.690'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
761,9547,BR SANTA FELICIDADE 02,FILADELFO DOS REIS DIAS,***047942***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°39'51.460'',-56°21'16.370'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
762,9559,Barragem TB02,VM MINERACAO LTDA,03121422000103,MT,NOSSA SENHORA DO LIVRAMENTO,-15°57'37.670'',-56°28'41.780'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,0
763,9560,Bacia de Decantação S1,SERGIO DA SILVA,***206189***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°55'25.845'',-56°09'48.833'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
764,9576,T G de Souza,ESTANCIA SESMARIA BOM JARDIM LTDA,33145324000177,MT,NOSSA SENHORA DO LIVRAMENTO,-15°41'35.290'',-56°21'55.730'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Enviado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
765,9462,Santa Maria,JOSE MARIA OTAVIO MARTINS DUARTE,***869507***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°38'52.670'',-56°22'52.820'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
766,9670,JABURU,Joaquim Aderaldo de Souza Neto,***807891***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°56'52.860'',-56°16'36.911'',Sul do Equador,Média,Baixa,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,3
767,8953,Barragem de Rejeito 01,A R WEBER,05742530000129,MT,NOSSA SENHORA DO LIVRAMENTO,-15°46'29.100'',-56°17'08.600'',Sul do Equador,Alta,Baixa,Não,Sim,Emergência Nivel 1,1º Campanha 2024 - Atestado,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
769,8629,Bacia de Rejeitos,MINERACAO ABDALA LTDA,08838089000171,MT,NOSSA SENHORA DO LIVRAMENTO,-15°41'28.900'',-56°21'03.500'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,-,Barragem/Barramento/Dique,Não,0.0,0.0,0
770,10128,BR02,MINERACAO ABDALA LTDA,08838089000171,MT,NOSSA SENHORA DO LIVRAMENTO,-15°41'21.580'',-56°21'11.810'',Sul do Equador,Baixa,Baixa,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
771,9376,Barragem do Serginho,SERGIO DA SILVA,***206189***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°55'18.280'',-56°09'47.540'',Sul do Equador,Alta,Média,Não,Sim,Emergência Nivel 1,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Cava com Barramento Construído,Não,0.0,0.0,1
772,9644,BR BRASÃO,JOSE MARIA OTAVIO MARTINS DUARTE,***869507***,MT,NOSSA SENHORA DO LIVRAMENTO,-16°03'31.580'',-56°21'10.380'',Sul do Equador,Alta,Média,Não,Sim,Emergência Nivel 1,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
773,9012,Barragem de Rejeitos Bom Futuro,JOSE MARIA OTAVIO MARTINS DUARTE,***869507***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°39'33.400'',-56°17'06.300'',Sul do Equador,Média,Baixa,Não,Sim,Nível de Alerta,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
774,8975,BRAVO 1,NAGELLA CHRISSIE FIRMINO BRAVO,***042380***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°27'59.450'',-56°27'39.225'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
775,9259,BR BOSCO,FILADELFO DOS REIS DIAS,***047942***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°39'22.881'',-56°20'16.227'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Cava com Barramento Construído,Não,0.0,0.0,1
776,9548,BR PIRÂMIDE,FILADELFO DOS REIS DIAS,***047942***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°39'42.790'',-56°20'38.590'',Sul do Equador,Média,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Cava com Barramento Construído,Não,0.0,0.0,1
777,9461,BR SANTA 01,FILADELFO DOS REIS DIAS,***047942***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°39'35.190'',-56°21'14.530'',Sul do Equador,Média,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
778,9258,BR SANTA FELICIDADE,FILADELFO DOS REIS DIAS,***047942***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°39'49.845'',-56°21'09.410'',Sul do Equador,Média,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Cava com Barramento Construído,Não,0.0,0.0,1
779,8836,Santa Tereza,Jeová Barbosa de Morais,***702178***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°52'21.100'',-56°10'19.900'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
780,9705,FAZENDA 4M,MARCELO BOZETTI,***943625***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°57'16.750'',-56°16'21.730'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
783,9460,Barragem de Rejeito Estrela 02,Antônio da Cunha Barbosa Filho,***483372***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°39'22.050'',-56°23'07.350'',Sul do Equador,Média,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Cava com Barramento Construído,Não,0.0,0.0,1
784,9018,Barragem de Rejeito Estrela 03,Antônio da Cunha Barbosa Filho,***483372***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°39'16.700'',-56°23'19.550'',Sul do Equador,Média,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
785,8855,Tanque Fundo,Humberto Covezzi,***299025***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°59'15.130'',-56°18'49.880'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
786,10129,BR03,MINERACAO ABDALA LTDA,08838089000171,MT,NOSSA SENHORA DO LIVRAMENTO,-15°41'31.710'',-56°21'38.040'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
787,10179,Barragem de Rejeito Capim Gold 2,EVALDO TESCHIMA LEITE,24588183000176,MT,NOSSA SENHORA DO LIVRAMENTO,-15°56'07.460'',-56°28'04.490'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
788,10218,NSL 01,MINERBRAS MINERACAO LTDA,14762164000160,MT,NOSSA SENHORA DO LIVRAMENTO,-15°46'18.860'',-56°22'33.070'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
789,9122,B1,Valdinei Mauro de Souza,***568360***,MT,NOSSA SENHORA DO LIVRAMENTO,-16°08'21.600'',-56°23'45.600'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
790,8870,TB01,VM MINERACAO LTDA,03121422000103,MT,NOSSA SENHORA DO LIVRAMENTO,-15°57'26.000'',-56°28'52.640'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
791,8972,Barragem de Rejeito Max,Marcio Nascimento,***052081***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°53'44.100'',-56°11'07.400'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
792,10030,BARRAGEM DE MINERAÇÃO,COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO,26729643000164,MT,NOSSA SENHORA DO LIVRAMENTO,-15°47'48.210'',-56°16'15.760'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
793,10049,BR SANTA FELICIDADE 04,FILADELFO DOS REIS DIAS,***047942***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°40'10.880'',-56°21'02.620'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
794,10060,TR1,MAURO CRISTIANO PERASSOLLI FILHO,***102418***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°50'39.910'',-56°18'39.720'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
795,10084,LD-01,COOPERATIVA DE EXTRACAO MINERAL DE MATO GROSSO,23300330000106,MT,NOSSA SENHORA DO LIVRAMENTO,-15°48'34.490'',-56°09'49.820'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
796,10097,Barragem de Rejeito - Mineração Ouro Fino,COOPERATIVA DE EXTRACAO MINERAL DE MATO GROSSO,23300330000106,MT,NOSSA SENHORA DO LIVRAMENTO,-15°47'35.720'',-56°10'54.330'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
797,10099,Mineração Livramento,MINERACAO LIVRAMENTO LTDA,21943724000149,MT,NOSSA SENHORA DO LIVRAMENTO,-15°41'40.850'',-56°22'07.000'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
798,9806,Barragem JL,Marcus Vítor Nunes Lindote,***023850***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°40'33.880'',-56°21'56.860'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
799,9807,BRITO,Bento Soares de Brito,***406736***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°54'09.690'',-56°12'26.470'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
800,9849,TB04, Marcelo Massaru Takahashi,***616083***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°58'39.840'',-56°29'24.990'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
801,9864,Barragem de Rejeito Estrela 04,HEUREKA MINERACAO LTDA,35343577000180,MT,NOSSA SENHORA DO LIVRAMENTO,-15°39'22.840'',-56°22'56.420'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Cava com Barramento Construído,Não,0.0,0.0,1
802,9733,Neta,Diego Sérgio de oliveira Almeida ,***003498***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°56'15.593'',-56°17'30.494'',Sul do Equador,Alta,Média,Não,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Enviado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
803,9934,Santa Bárbara,VALMIR GONCALO DE BARROS,***715361***,MT,NOSSA SENHORA DO LIVRAMENTO,-15°50'47.880'',-56°09'34.520'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
